departamento,municipio,partido,candidato,votos,codigo_candidato,nombre_candidato,tipo_registro,estado_primera_vuelta,bloque_referencia_2v,departamento_nombre,municipio_nombre,potencial,puestos,mesas,total_votos_mmv,votos_validos,pct_validos,pct_total_mmv,abstencion_estimada
7,60,0,997,18,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,,0.0081374321880651,1235.0
7,60,0,998,4,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,,0.0018083182640144,1235.0
7,60,9,11,210,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.0958904109589041,0.0949367088607595,1235.0
7,60,15,12,58,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.0264840182648401,0.0262206148282097,1235.0
7,60,20,6,3,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.0013698630136986,0.0013562386980108,1235.0
7,60,22,8,3,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.0013698630136986,0.0013562386980108,1235.0
7,60,26,1,838,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.382648401826484,0.3788426763110307,1235.0
7,60,1001,3,21,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.0095890410958904,0.0094936708860759,1235.0
7,60,1002,7,1,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.0004566210045662,0.0004520795660036,1235.0
7,60,1003,4,985,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.4497716894977169,0.4452983725135624,1235.0
7,60,1004,2,33,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.0150684931506849,0.0149186256781193,1235.0
7,60,3001,5,5,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CUCAITA,3447.0,1,10.0,2212,2190,0.002283105022831,0.002260397830018,1235.0
7,61,0,996,9,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.0081967213114754,0.0081227436823104,750.0
7,61,0,997,8,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,,0.0072202166064981,750.0
7,61,0,998,2,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,,0.0018050541516245,750.0
7,61,9,11,175,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.1593806921675774,0.157942238267148,750.0
7,61,15,12,25,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.0227686703096539,0.0225631768953068,750.0
7,61,20,6,4,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.0036429872495446,0.003610108303249,750.0
7,61,22,8,3,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.0027322404371584,0.0027075812274368,750.0
7,61,26,1,284,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.2586520947176685,0.2563176895306859,750.0
7,61,1001,3,7,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.006375227686703,0.0063176895306859,750.0
7,61,1002,7,5,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.0045537340619307,0.0045126353790613,750.0
7,61,1003,4,573,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.5218579234972678,0.5171480144404332,750.0
7,61,1004,2,11,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.0100182149362477,0.009927797833935,750.0
7,61,3001,5,2,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CUITIVA,1858.0,2,6.0,1108,1098,0.0018214936247723,0.0018050541516245,750.0
7,64,0,996,15,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0078369905956112,0.0077922077922077,1156.0
7,64,0,997,7,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,,0.0036363636363636,1156.0
7,64,0,998,4,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,,0.002077922077922,1156.0
7,64,9,11,132,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0689655172413793,0.0685714285714285,1156.0
7,64,15,12,31,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0161964472309299,0.0161038961038961,1156.0
7,64,22,8,1,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0005224660397074,0.0005194805194805,1156.0
7,64,26,1,353,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.1844305120167189,0.1833766233766234,1156.0
7,64,1001,3,13,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0067920585161964,0.0067532467532467,1156.0
7,64,1002,7,3,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0015673981191222,0.0015584415584415,1156.0
7,64,1003,4,1355,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.7079414838035528,0.7038961038961039,1156.0
7,64,1004,2,9,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0047021943573667,0.0046753246753246,1156.0
7,64,3001,5,2,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHINAVITA,3081.0,2,10.0,1925,1914,0.0010449320794148,0.001038961038961,1156.0
7,67,0,996,452,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0155765387001171,0.0153746726079118,14808.0
7,67,0,997,359,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,,0.0122112997040715,14808.0
7,67,0,998,22,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,,0.0007483247729514,14808.0
7,67,9,11,2278,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.078502998139086,0.077485628762883,14808.0
7,67,15,12,1263,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0435247088014335,0.0429606449198952,14808.0
7,67,20,6,27,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0009304569577503,0.0009183985849858,14808.0
7,67,21,10,7,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0002412295816389,0.0002381033368481,14808.0
7,67,22,8,10,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0003446136880556,0.0003401476240688,14808.0
7,67,26,1,9233,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.3181818181818182,0.3140583013027654,14808.0
7,67,1001,3,297,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0102350265352539,0.0101023844348447,14808.0
7,67,1002,7,25,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0008615342201392,0.0008503690601721,14808.0
7,67,1003,4,15041,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.5183334482045627,0.511616041361951,14808.0
7,67,1004,2,324,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0111654834930043,0.0110207830198306,14808.0
7,67,1005,13,11,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0003790750568612,0.0003741623864757,14808.0
7,67,1006,9,12,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0004135364256668,0.0004081771488826,14808.0
7,67,3001,5,38,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUINQUIRA,44207.0,7,132.0,29399,29018,0.0013095320146116,0.0012925609714616,14808.0
7,68,0,996,26,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0109106168694922,0.0107883817427385,2359.0
7,68,0,997,22,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,,0.0091286307053941,2359.0
7,68,0,998,5,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,,0.0020746887966804,2359.0
7,68,9,11,93,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.039026437263953,0.0385892116182572,2359.0
7,68,15,12,37,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0155266470835081,0.0153526970954356,2359.0
7,68,20,6,7,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0029374737725556,0.0029045643153526,2359.0
7,68,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.000419639110365,0.000414937759336,2359.0
7,68,22,8,7,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0029374737725556,0.0029045643153526,2359.0
7,68,26,1,689,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.2891313470415442,0.2858921161825726,2359.0
7,68,1001,3,15,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0062945866554762,0.0062240663900414,2359.0
7,68,1002,7,9,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0037767519932857,0.0037344398340248,2359.0
7,68,1003,4,1480,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.6210658833403273,0.6141078838174274,2359.0
7,68,1004,2,10,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0041963911036508,0.0041493775933609,2359.0
7,68,1005,13,1,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.000419639110365,0.000414937759336,2359.0
7,68,1006,9,2,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0008392782207301,0.0008298755186721,2359.0
7,68,3001,5,6,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIQUIZA,4769.0,2,15.0,2410,2383,0.0025178346621905,0.0024896265560165,2359.0
7,70,0,996,13,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0082070707070707,0.0081658291457286,1581.0
7,70,0,997,5,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,,0.0031407035175879,1581.0
7,70,0,998,3,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,,0.0018844221105527,1581.0
7,70,9,11,162,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.1022727272727272,0.1017587939698492,1581.0
7,70,15,12,29,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0183080808080808,0.01821608040201,1581.0
7,70,20,6,1,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0006313131313131,0.0006281407035175,1581.0
7,70,22,8,2,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0012626262626262,0.0012562814070351,1581.0
7,70,26,1,209,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.1319444444444444,0.1312814070351758,1581.0
7,70,1001,3,9,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0056818181818181,0.0056532663316582,1581.0
7,70,1002,7,2,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0012626262626262,0.0012562814070351,1581.0
7,70,1003,4,1152,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.7272727272727273,0.7236180904522613,1581.0
7,70,1004,2,2,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0012626262626262,0.0012562814070351,1581.0
7,70,1006,9,1,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0006313131313131,0.0006281407035175,1581.0
7,70,3001,5,2,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHISCAS,3173.0,4,11.0,1592,1584,0.0012626262626262,0.0012562814070351,1581.0
7,73,0,996,32,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0099968759762574,0.0098918083462132,3042.0
7,73,0,997,13,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,,0.0040185471406491,3042.0
7,73,0,998,21,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,,0.0064914992272024,3042.0
7,73,9,11,165,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0515463917525773,0.0510046367851622,3042.0
7,73,15,12,30,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0093720712277413,0.0092735703245749,3042.0
7,73,20,6,5,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0015620118712902,0.0015455950540958,3042.0
7,73,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.000312402374258,0.0003091190108191,3042.0
7,73,26,1,520,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.162449234614183,0.160741885625966,3042.0
7,73,1001,3,27,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0084348641049671,0.0083462132921174,3042.0
7,73,1002,7,4,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0012496094970321,0.0012364760432766,3042.0
7,73,1003,4,2402,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.7503905029678225,0.7425038639876352,3042.0
7,73,1004,2,7,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0021868166198063,0.0021638330757341,3042.0
7,73,1005,13,2,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.000624804748516,0.0006182380216383,3042.0
7,73,3001,5,6,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITA,6277.0,7,23.0,3235,3201,0.0018744142455482,0.0018547140649149,3042.0
7,76,0,996,17,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0058519793459552,0.0058179329226557,2874.0
7,76,0,997,9,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,,0.0030800821355236,2874.0
7,76,0,998,8,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,,0.0027378507871321,2874.0
7,76,9,11,267,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0919104991394148,0.0913757700205338,2874.0
7,76,15,12,41,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0141135972461273,0.014031485284052,2874.0
7,76,20,6,7,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0024096385542168,0.0023956194387405,2874.0
7,76,22,8,2,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0006884681583476,0.000684462696783,2874.0
7,76,26,1,452,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.1555938037865748,0.1546885694729637,2874.0
7,76,1001,3,42,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0144578313253012,0.0143737166324435,2874.0
7,76,1002,7,6,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.002065404475043,0.002053388090349,2874.0
7,76,1003,4,2043,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.7032702237521514,0.6991786447638604,2874.0
7,76,1004,2,21,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0072289156626506,0.0071868583162217,2874.0
7,76,1005,13,2,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0006884681583476,0.000684462696783,2874.0
7,76,1006,9,2,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0006884681583476,0.000684462696783,2874.0
7,76,3001,5,3,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHITARAQUE,5796.0,3,18.0,2922,2905,0.0010327022375215,0.0010266940451745,2874.0
7,77,0,996,35,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0155902004454342,0.015432098765432,1087.0
7,77,0,997,19,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,,0.0083774250440917,1087.0
7,77,0,998,4,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,,0.001763668430335,1087.0
7,77,9,11,302,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.1345211581291759,0.1331569664902998,1087.0
7,77,15,12,99,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.044097995545657,0.0436507936507936,1087.0
7,77,20,6,10,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0044543429844097,0.0044091710758377,1087.0
7,77,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0004454342984409,0.0004409171075837,1087.0
7,77,22,8,1,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0004454342984409,0.0004409171075837,1087.0
7,77,26,1,659,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.2935412026726058,0.2905643738977072,1087.0
7,77,1001,3,26,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0115812917594654,0.0114638447971781,1087.0
7,77,1002,7,3,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0013363028953229,0.0013227513227513,1087.0
7,77,1003,4,1067,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.4752783964365256,0.4704585537918871,1087.0
7,77,1004,2,35,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0155902004454342,0.015432098765432,1087.0
7,77,1005,13,1,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0004454342984409,0.0004409171075837,1087.0
7,77,1006,9,1,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0004454342984409,0.0004409171075837,1087.0
7,77,3001,5,5,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,BOYACA,CHIVATA,3355.0,1,10.0,2268,2245,0.0022271714922048,0.0022045855379188,1087.0
7,78,0,996,8,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,BOYACA,CHIVOR,1897.0,2,7.0,1140,1132,0.0070671378091872,0.0070175438596491,757.0
7,78,0,997,6,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,BOYACA,CHIVOR,1897.0,2,7.0,1140,1132,,0.0052631578947368,757.0
7,78,0,998,2,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,BOYACA,CHIVOR,1897.0,2,7.0,1140,1132,,0.0017543859649122,757.0
7,78,9,11,41,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIVOR,1897.0,2,7.0,1140,1132,0.0362190812720848,0.0359649122807017,757.0
7,78,15,12,18,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,BOYACA,CHIVOR,1897.0,2,7.0,1140,1132,0.0159010600706713,0.0157894736842105,757.0
7,78,20,6,1,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,BOYACA,CHIVOR,1897.0,2,7.0,1140,1132,0.0008833922261484,0.0008771929824561,757.0
7,78,26,1,114,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,BOYACA,CHIVOR,1897.0,2,7.0,1140,1132,0.1007067137809187,0.1,757.0
